Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
merry-blossom-arrangement,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/FB01-B.jpg?v=1707742722,2,Merry Blossom Arrangement - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
merry-blossom-arrangement,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/FB01-C.jpg?v=1707742722,3,Merry Blossom Arrangement - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
butterscotch-with-red-roses-combo,Butterscotch With Red Roses Combo,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Half Kg Butter Scotch Cake</li>
<li>Ten Red Roses</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Living far away from your beloved is never easy but it can be especially heart-wrenching during special occasions like anniversaries, birthdays or v-day. Show love from far away with our classic combo of butterscotch cake coupled with the red love blooms. This decadence is topped with sumptuous long ribbon curls and cherry to let your beloved delve into your sweet love</div>
</div>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,BCH1080,0.0,,continue,manual,1199.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6435.jpg?v=1707742716,1,Butterscotch With Red Roses Combo - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
butterscotch-with-red-roses-combo,,,,,,,,,1 KG,,,,,BCH1081,0.0,,continue,manual,1699.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6437.jpg?v=1707742716,2,Butterscotch With Red Roses Combo - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
butterscotch-with-red-roses-combo,,,,,,,,,1.5 KG,,,,,BCH1082,0.0,,continue,manual,2199.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6440.jpg?v=1707742716,3,Butterscotch With Red Roses Combo - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
butterscotch-with-red-roses-combo,,,,,,,,,2 KG,,,,,BCH1083,0.0,,continue,manual,2699.00,1599.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mix-rosey-with-black-forest,Mix Rosey With Black Forest,"<p>Product Contains</p>
<p>Black Forest Half Kg Cake</p>
<p>12 Mix Rose Boquet In Purple Non Woven Paper</p>
<p>Description</p>
<p>Indulge in pure bliss with this exquisite combo of a delightful black forest cake adorned with juicy cherries and chocolate shavings, accompanied by a lush bouquet of mixed roses wrapped impeccably in elegant purple paper. This perfect blend of flavors and fragrances is a match made in heaven. Whether it's a birthday celebration or an anniversary, this combo is sure to mesmerize and bring joy to your loved one's special day. Let the decadent cake and vibrant roses create a moment of pure delight and make your heartfelt wishes truly unforgettable.</p>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,"",0.0,,deny,manual,999.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rosey-prismatic-with-black-forest-cake-9814440co-A-0.jpg?v=1707742705,1,Mix Rosey With Black Forest - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mix-rosey-with-black-forest,,,,,,,,,1 KG,,,,,"",0.0,,deny,manual,1399.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rosey-prismatic-with-black-forest-cake-9814440co-B-0.jpg?v=1707742705,2,Mix Rosey With Black Forest - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
mix-rosey-with-black-forest,,,,,,,,,1.5  KG,,,,,"",0.0,,deny,manual,1899.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rosey-prismatic-with-black-forest-cake-9814440co-D-0.jpg?v=1707742705,3,Mix Rosey With Black Forest - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
mix-rosey-with-black-forest,,,,,,,,,2  KG,,,,,"",0.0,,deny,manual,2199.00,1299.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
memories-of-taste-with-yellow-gerbara,Memories Of Taste with Yellow Gerbara,"<p>Product Contains</p>
<p>Butterscotch Cake Half Kg</p>
<p>10 Yellow Gerberas Boquet</p>
<p>Description</p>
<p>Indulge in a symphony of emotions with our delightful combo! Behold the enchanting bouquet of yellow Gerberas, their vibrant petals radiating joy and warmth. Enveloped in sunshine-hued wrapping paper, it exudes a captivating charm. Accompanying the bouquet is a butterscotch cake adorned with dollops of cream and butterscotch chips that make one's taste buds dance with joy with their relishing taste. Its vanilla sponge melts in the mouth, while the luscious butterscotch filling adds an irresistible burst of flavour. This gift will ignite smiles, laughter, and unforgettable moments. So, extend this delectable duo to your dear ones and create cherished memories.</p>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,"",0.0,,deny,manual,1049.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/delectable-butterscotch-cake-n-yellow-flowers-9814430co-A-0.jpg?v=1707742698,1,Memories Of Taste with Yellow Gerbara - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
memories-of-taste-with-yellow-gerbara,,,,,,,,,1 KG,,,,,"",0.0,,deny,manual,1499.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/delectable-butterscotch-cake-n-yellow-flowers-9814430co-B-0.jpg?v=1707742698,2,Memories Of Taste with Yellow Gerbara - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
memories-of-taste-with-yellow-gerbara,,,,,,,,,1.5 KG,,,,,"",0.0,,deny,manual,1649.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/delectable-butterscotch-cake-n-yellow-flowers-9814430co-C-0.jpg?v=1707742698,3,Memories Of Taste with Yellow Gerbara - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
memories-of-taste-with-yellow-gerbara,,,,,,,,,2 KG,,,,,"",0.0,,deny,manual,2099.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/delectable-butterscotch-cake-n-yellow-flowers-9814430co-D-0.jpg?v=1707742698,4,Memories Of Taste with Yellow Gerbara - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
red-heart-with-red-roses,Red Heart With Red Roses,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Bunch of 12 Red Roses</li>
<li>Half Kg Chocolate Cake with a Red Heart</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Love is a simple thing that needs to be just expressed perfectly! And to help you out showcase the feeling perfectly, there is not just one but two-two love doses! A bouquet of blossoms romancing all the way to the heart with a melt in mouth chocolate cake topped with a heart fondant.</div>
</div>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,"",0.0,,deny,manual,999.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-7670.jpg?v=1707742689,1,Red Heart With Red Roses - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
red-heart-with-red-roses,,,,,,,,,1 KG,,,,,"",0.0,,deny,manual,1249.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-7672.jpg?v=1707742689,2,Red Heart With Red Roses - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
red-heart-with-red-roses,,,,,,,,,1.5  KG,,,,,"",0.0,,deny,manual,1699.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-7673.jpg?v=1707742689,3,Red Heart With Red Roses - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
red-heart-with-red-roses,,,,,,,,,2 KG,,,,,"",0.0,,deny,manual,2099.00,1299.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
choco-odyssey,Choco Odyssey,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Bunch of 6 orchids</li>
<li>Half kg chocolate cake</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Take someone on an odyssey of beauty, love, and taste over this combo of chocolate cake and a bunch of orchid flowers. The pretty purple-hued orchid will captivate the eyes, and the creamy chocolate layers will please the taste buds; hence this combo will bring pleasure to all the senses of the recipient.</div>
</div>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,"",0.0,,deny,manual,1049.00,1899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6404_0.jpg?v=1707742682,1,Choco Odyssey - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
choco-odyssey,,,,,,,,,1 KG,,,,,"",0.0,,deny,manual,1449.00,1899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6386.jpg?v=1707742682,2,Choco Odyssey - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
choco-odyssey,,,,,,,,,1.5 KG,,,,,"",0.0,,deny,manual,1849.00,1899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6412.jpg?v=1707742683,3,Choco Odyssey - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
choco-odyssey,,,,,,,,,2KG,,,,,"",0.0,,deny,manual,2249.00,1899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-6411.jpg?v=1707742683,4,Choco Odyssey - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
heartshape-love-cushion,Heartshape Love Cushion.,"<ul>
<li>Material: Satin &amp; Fur</li>
<li>Style: Modern Prints</li>
<li>Set Type: With Filler</li>
<li>Shape: Heart Shaped</li>
<li>Dimensions: 12* 12 inch</li>
<li>Product Type: Personalized Photo Cushion</li>
<li>Occasions: Best for Valentine’s Day, Karwa Chauth, Wedding Anniversary, and many more.</li>
<li>For personalization, please provide us with 1 image.</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1299.00,1499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_5e7700db-451d-4a76-86ed-4524737f0e57.jpg?v=1707742676,1,Heartshape Love Cushion. - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
heartshape-love-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_0906d773-d0b9-40a8-a8e4-94f265968335.jpg?v=1707742676,2,Heartshape Love Cushion. - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
holding-heart-love-cushion,Holding heart love cushion.,"<ul>
<li>One Cushion</li>
<li>Material outside- Canvas Poly Duck</li>
<li>Material inner- Recron Filled Cushion</li>
<li>Dimensions (L x W)- 12 - 12 inches</li>
<li>Color - White</li>
<li>For personalization, please provide us with 2 names.</li>
<li>Print - One day, there will be no distance between you and me.</li>
<li>Occasion - All</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1099.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_d8685886-192f-43cc-84b7-19546b5fda90.webp?v=1707742672,1,Holding heart love cushion. - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
loveing-dady-personalized-cushion,Papa N Son Love Cousin,"<ul>
<li>Personalized Cushion </li>
<li>Material outside- Canvas Poly Duck</li>
<li>Material inside- Recron Filled Cushion</li>
<li>Dimensions (L x W)- 12 x 12 inches</li>
<li>Occasion - Any.</li>
<li>For personalization, please provide us with 3 images.</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1099.00,1399.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_3d57168c-5bb9-4157-8502-ea5f989a25e9.webp?v=1707742669,1,Papa N Son Love Cousin - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
loveing-dady-personalized-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_083fa639-7703-4fef-a4fc-7a8b76be5a9b.webp?v=1707742669,2,Papa N Son Love Cousin - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
birthday-cushion,Birthday Cushion,"<ul>
<li>Shape: Square</li>
<li>Dimension : 12*12 inch</li>
<li>Product Type: Cushion</li>
<li>Occasions: Best for Birthday</li>
</ul>
<ul>
<li>Country of Origin: India</li>
</ul>",BEST CAKE HOUSE,Home & Garden,"","",true,Title,Default Title,,,,,BCH1041,0.0,,continue,manual,899.00,1099.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_e3836362-44c2-4d40-aa1d-138b5afbba8c.webp?v=1707742665,1,Birthday Cushion - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
courageous-averagers-poster-cake,Courageous Avengers poster cake.,"<ul>
<li>Cake Flavour: Vanilla </li>
<li>Shape: Square </li>
<li>Type of Cake: Poster Cake </li>
<li>Type of Sponge: Vanilla </li>
<li>Type of Cream: Vanilla </li>
<li>Filling in Layers: Vanilla Cream </li>
<li>Toppings: Edible Photo Sheet </li>
</ul>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,"",0.0,,deny,manual,1399.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_db7b6a1a-4e93-4178-bdbf-dd44eed4b106.webp?v=1707742662,1,Courageous Avengers poster cake. - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
courageous-averagers-poster-cake,,,,,,,,,1 KG,,,,,"",0.0,,deny,manual,2499.00,1599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_f185c414-bad0-4802-b2e6-9de540ebd05a.webp?v=1707742662,2,Courageous Avengers poster cake. - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
courageous-averagers-poster-cake,,,,,,,,,1.5  KG,,,,,"",0.0,,deny,manual,2699.00,1599.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
courageous-averagers-poster-cake,,,,,,,,,2 KG,,,,,"",0.0,,deny,manual,3299.00,1599.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
super-hero-averagers-cake,Super hero Avengers cake,"<ul>
<li>Cake Flavour: Chocolate  </li>
<li>Shape: Round </li>
<li>Type of Cake: Fondant </li>
<li>Type of Sponge: Chocolate </li>
<li>Type of Cream: Vanilla </li>
<li>Filling in Layers: Dark Cherry </li>
<li>Toppings: Fondant </li>
</ul>",BEST CAKE HOUSE,,"","",true,Size,1 KG,,,,,BCH2022,0.0,,continue,manual,1499.00,1999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_5c46cd75-eb01-48dc-a118-3d170d92f2b4.webp?v=1707742658,1,Super hero Avengers cake - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
super-hero-averagers-cake,,,,,,,,,1.5 KG,,,,,BCH2023,0.0,,continue,manual,1899.00,2149.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_1c84f23b-1672-46f0-b90e-01e362778a12.webp?v=1707742658,2,Super hero Avengers cake - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
super-hero-averagers-cake,,,,,,,,,2 KG,,,,,BCH2024,0.0,,continue,manual,2449.00,2699.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
batman-idol-black-forest-cake,Batman idol black forest cake,"<ul>
<li>Cake Flavour: Blackforest </li>
<li>Shape: Round  </li>
<li>Type of Cake: Fondant </li>
<li>Type of Sponge: Chocolate </li>
<li>Type of Cream: Vanilla </li>
<li>Filling in Layers: Vanilla cream </li>
<li>Toppings: Fondant Blackforest Garnish </li>
</ul>",My Gifts Tree,"Food, Beverages & Tobacco > Food Items","","",true,Size,2 KG,,,,,BCH1036,0.0,,continue,manual,2699.00,3499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_b7d421c5-879d-4b24-9633-f8aead44a0e2.webp?v=1707742654,1,Batman idol black forest cake - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
batman-idol-black-forest-cake,,,,,,,,,3 KG,,,,,BCH1037,0.0,,continue,manual,3499.00,3899.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
batman-idol-black-forest-cake,,,,,,,,,4 KG,,,,,BCH1038,0.0,,continue,manual,3899.00,4299.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avengers-fondant-cake,Avengers fondant cake,"<ul>
<li>Cake Flavour: Black Forest </li>
<li>Shape: Round  </li>
<li>Type of Cake: Fondant </li>
<li>Type of Sponge: Chocolate </li>
<li>Type of Cream: Vanilla </li>
<li>Filling in Layers: Dark Cherry </li>
<li>Toppings: Fondant </li>
</ul>",My Gifts Tree,"Food, Beverages & Tobacco > Food Items","","",true,Size,2 KG,,,,,BCH1028,0.0,,continue,manual,2499.00,2999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_f4fb4dd4-3124-4441-bb39-7a024430a7ff.webp?v=1707742652,1,Avengers fondant cake - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
avengers-fondant-cake,,,,,,,,,4 KG,,,,,BCH1029,0.0,,continue,manual,4299.00,5299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_d6b4fa35-de21-44af-a706-e63846a31e91.webp?v=1707742652,2,Avengers fondant cake - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
spiderman-poster-cake,Spiderman poster cake,"<ul>
<li>Cake Flavour: Vanilla </li>
<li>Shape: Round </li>
<li>Type of Cake: Poster </li>
<li>Type of Sponge: Vanilla </li>
<li>Type of Cream: Vanilla </li>
<li>Filling in Layers: Cream </li>
<li>Toppings: Photo Sheet </li>
</ul>",BEST CAKE HOUSE,,"","",true,Size,500 GM,,,,,BCH2010,0.0,,continue,manual,849.00,1499.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_1d9d3d81-058e-4894-9886-403e5c3435c8.jpg?v=1707742648,1,Spiderman poster cake - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
spiderman-poster-cake,,,,,,,,,1  KG,,,,,BCH2011,0.0,,continue,manual,1449.00,1649.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_7912905c-4f93-4514-b66c-9c08ae3f2eb2.jpg?v=1707742648,2,Spiderman poster cake - BEST CAKE HOUSE,,,,,,,,,,,,,,,,kg,,,,,,,,,
